timestamp,coin_name,price,market_cap,volume,is_real_time
11-04-2024 00:00,aave,10638.81091,1.56601E+11,18722239909,FALSE
11-04-2024 00:00,maker,278154.0043,2.57397E+11,11387641798,FALSE
11-04-2024 00:00,algorand,19.20959221,1.55769E+11,5511874700,FALSE
11-04-2024 00:00,eos,88.17390409,1.00969E+11,13255298734,FALSE
11-04-2024 00:00,theta-token,253.0740444,2.53162E+11,53527963121,FALSE
11-04-2024 00:00,tezos,106.1946384,1.03856E+11,3399491368,FALSE
11-04-2024 00:00,fantom,82.42749355,2.3139E+11,45575223339,FALSE
11-04-2024 00:00,decentraland,50.76682202,94568901356,7074831754,FALSE
11-04-2024 00:00,chiliz,12.28926951,1.09101E+11,6342200107,FALSE
11-04-2024 00:00,optimism,253.1404057,2.54731E+11,21083559911,FALSE
11-04-2024 00:00,render-token,768.378773,2.93441E+11,11562053647,FALSE
11-04-2024 00:00,frax,83.09254183,53976366269,1252659378,FALSE
11-04-2024 00:00,mina-protocol,87.06698317,94379013822,2749286723,FALSE
12-04-2024 00:00,bitcoin,5843358.977,1.14966E+14,2.51037E+12,FALSE
12-04-2024 00:00,ethereum,292438.4425,3.51055E+13,1.22232E+12,FALSE
12-04-2024 00:00,binancecoin,50468.71295,7.76381E+12,1.47644E+11,FALSE
12-04-2024 00:00,solana,14394.14731,6.41838E+12,2.64426E+11,FALSE
12-04-2024 00:00,ripple,50.74766643,2.79459E+12,1.00672E+11,FALSE
12-04-2024 00:00,cardano,48.85786622,1.72338E+12,26453831414,FALSE
12-04-2024 00:00,dogecoin,16.17914502,2.32614E+12,1.99236E+11,FALSE
12-04-2024 00:00,polkadot,697.8764688,9.43101E+11,19470932722,FALSE
12-04-2024 00:00,litecoin,8227.550559,6.12937E+11,49087908049,FALSE
12-04-2024 00:00,tron,10.03350341,8.79458E+11,28498235673,FALSE
12-04-2024 00:00,chainlink,1462.946017,8.57995E+11,25963156780,FALSE
12-04-2024 00:00,avalanche-2,3839.637832,1.45039E+12,35852173970,FALSE
12-04-2024 00:00,stellar,10.86231916,3.13364E+11,5221732289,FALSE
12-04-2024 00:00,uniswap,764.6831542,5.76166E+11,56715158804,FALSE
12-04-2024 00:00,internet-computer,1294.500546,5.9884E+11,14681086208,FALSE
12-04-2024 00:00,filecoin,671.4338836,3.60475E+11,23596825799,FALSE
12-04-2024 00:00,vechain,4.010222013,2.91374E+11,12189495043,FALSE
12-04-2024 00:00,aptos,988.8043943,3.94321E+11,15360445959,FALSE
12-04-2024 00:00,arbitrum,118.1947336,3.13589E+11,18708576474,FALSE
12-04-2024 00:00,the-graph,25.92966426,2.45178E+11,8432842577,FALSE
12-04-2024 00:00,aave,9827.374006,1.45512E+11,16019360868,FALSE
12-04-2024 00:00,maker,280245.8694,2.58886E+11,8809318940,FALSE
12-04-2024 00:00,algorand,19.01065309,1.54407E+11,3993822802,FALSE
12-04-2024 00:00,eos,92.95458252,1.06564E+11,14788890015,FALSE
12-04-2024 00:00,theta-token,242.0178382,2.41984E+11,5197157795,FALSE
12-04-2024 00:00,tezos,106.9604397,1.04577E+11,4053808800,FALSE
12-04-2024 00:00,fantom,76.57374278,2.14561E+11,24547102523,FALSE
12-04-2024 00:00,decentraland,50.72514414,94456285279,6339818630,FALSE
12-04-2024 00:00,chiliz,11.82241503,1.05116E+11,5782308889,FALSE
12-04-2024 00:00,optimism,245.2047602,2.46642E+11,17787363027,FALSE
12-04-2024 00:00,render-token,753.2546278,2.87369E+11,11733474813,FALSE
12-04-2024 00:00,frax,83.14308355,53985524392,2736005960,FALSE
12-04-2024 00:00,mina-protocol,85.72434721,92912779045,1900475186,FALSE
13-04-2024 00:00,bitcoin,5623040.167,1.10505E+14,3.63475E+12,FALSE
